,DATE_TIME,REPLY_SIZE
5569,2015-12-17 18:48:54,256
5570,2015-12-17 18:48:55,4263
5571,2015-12-17 18:50:57,4263
5572,2015-12-17 18:50:57,4494
5573,2015-12-17 18:50:58,4263
5574,2015-12-17 18:50:59,4494
5575,2015-12-17 18:52:15,4263
5576,2015-12-17 18:52:16,4494
5577,2015-12-17 18:54:39,4263
5578,2015-12-17 18:54:39,4494
5579,2015-12-17 18:54:52,4263
5580,2015-12-17 18:54:52,4494
5581,2015-12-17 18:56:33,4263
5582,2015-12-17 18:56:33,4494
5583,2015-12-17 18:56:52,4263
5584,2015-12-17 18:56:52,4494
5585,2015-12-17 18:59:20,4263
5586,2015-12-17 18:59:20,4494
5587,2015-12-17 19:00:03,4263
5588,2015-12-17 19:00:03,4494
5589,2015-12-17 19:03:56,4263
5590,2015-12-17 19:03:56,4494
5591,2015-12-17 19:08:55,4263
5592,2015-12-17 19:08:56,4494
5593,2015-12-17 19:11:38,4263
5594,2015-12-17 19:11:39,4494
5595,2015-12-17 19:13:56,4263
5596,2015-12-17 19:13:57,4494
5597,2015-12-17 19:15:58,4263
5598,2015-12-17 19:15:58,4494
5599,2015-12-17 19:20:17,4263
5600,2015-12-17 19:20:17,4494
5601,2015-12-17 19:24:00,4263
5602,2015-12-17 19:24:00,4494
5603,2015-12-17 19:28:18,4263
5604,2015-12-17 19:28:18,4494
5605,2015-12-17 19:36:16,4263
5606,2015-12-17 19:36:16,4494
5607,2015-12-17 19:37:37,4263
5608,2015-12-17 19:37:37,4494
5609,2015-12-17 19:42:16,4263
5610,2015-12-17 19:42:17,4494
5611,2015-12-17 19:43:47,4263
5612,2015-12-17 19:43:47,4494
5613,2015-12-17 19:49:06,4263
5614,2015-12-17 19:49:06,4494
5615,2015-12-17 19:50:35,4263
5616,2015-12-17 19:50:35,4494
5617,2015-12-17 19:50:37,4263
5618,2015-12-17 19:50:37,4494
5619,2015-12-17 19:54:45,4263
5620,2015-12-17 19:54:45,4494
5621,2015-12-17 19:55:32,4263
5622,2015-12-17 19:55:32,4494
5623,2015-12-17 19:55:35,4263
5624,2015-12-17 19:55:35,4494
5625,2015-12-17 19:57:48,4263
5626,2015-12-17 19:57:48,4494
5627,2015-12-17 20:01:32,4263
5628,2015-12-17 20:01:32,4494
5629,2015-12-17 20:01:59,4263
5630,2015-12-17 20:01:59,4494
5631,2015-12-17 20:07:07,4263
5632,2015-12-17 20:07:07,4494
5633,2015-12-17 20:10:54,4263
5634,2015-12-17 20:10:54,4494
5635,2015-12-17 20:11:10,4263
5636,2015-12-17 20:11:10,4494
5637,2015-12-17 20:12:32,4263
5638,2015-12-17 20:12:32,4494
5639,2015-12-17 20:13:40,221
5640,2015-12-17 20:19:19,4263
5641,2015-12-17 20:19:19,4494
5642,2015-12-17 20:22:29,4263
5643,2015-12-17 20:22:29,4494
5644,2015-12-17 20:30:34,4263
5645,2015-12-17 20:30:34,4494
5646,2015-12-17 20:33:11,4263
5647,2015-12-17 20:33:11,4494
5648,2015-12-17 20:33:32,4263
5649,2015-12-17 20:33:32,4494
5650,2015-12-17 20:33:57,4263
5651,2015-12-17 20:33:57,4494
5652,2015-12-17 20:35:13,4263
5653,2015-12-17 20:35:13,4494
5654,2015-12-17 20:37:08,4263
5655,2015-12-17 20:37:08,4494
5656,2015-12-17 20:37:37,4263
5657,2015-12-17 20:37:37,4494
5658,2015-12-17 20:39:56,4263
5659,2015-12-17 20:39:56,4494
5660,2015-12-17 20:40:01,10439
5661,2015-12-17 20:40:31,4263
5662,2015-12-17 20:40:32,4494
5663,2015-12-17 20:42:28,4263
5664,2015-12-17 20:42:28,4494
5665,2015-12-17 20:44:21,4263
5666,2015-12-17 20:44:21,4494
5667,2015-12-17 20:46:33,4263
5668,2015-12-17 20:46:33,4494
5669,2015-12-17 20:47:09,4263
5670,2015-12-17 20:47:10,4494
5671,2015-12-17 20:47:27,4263
5672,2015-12-17 20:47:28,4494
5673,2015-12-17 20:50:13,4263
5674,2015-12-17 20:50:13,4494
5675,2015-12-17 20:51:25,4263
5676,2015-12-17 20:51:25,4494
5677,2015-12-17 20:55:07,4263
5678,2015-12-17 20:55:07,4494
5679,2015-12-17 20:58:54,4263
5680,2015-12-17 20:58:54,4494
5681,2015-12-17 21:01:36,4263
5682,2015-12-17 21:01:37,4494
5683,2015-12-17 21:02:51,4263
5684,2015-12-17 21:02:51,4494
5685,2015-12-17 21:07:20,4263
5686,2015-12-17 21:07:20,4494
5687,2015-12-17 21:09:45,4263
5688,2015-12-17 21:09:46,4494
5689,2015-12-17 21:11:47,4263
5690,2015-12-17 21:11:48,4494
5691,2015-12-17 21:12:42,4263
5692,2015-12-17 21:12:42,4494
5693,2015-12-17 21:15:13,4263
5694,2015-12-17 21:15:13,4494
5695,2015-12-17 21:20:14,4263
5696,2015-12-17 21:20:14,4494
5697,2015-12-17 21:20:44,4263
5698,2015-12-17 21:20:44,4494
5699,2015-12-17 21:25:33,4263
5700,2015-12-17 21:25:34,4494
5701,2015-12-17 21:26:04,4263
5702,2015-12-17 21:26:04,4494
5703,2015-12-17 21:28:04,4263
5704,2015-12-17 21:28:05,4494
5705,2015-12-17 21:31:07,4263
5706,2015-12-17 21:31:08,4494
5707,2015-12-17 21:32:59,4263
5708,2015-12-17 21:32:59,4494
5709,2015-12-17 21:35:58,304
5710,2015-12-17 21:37:23,10479
5711,2015-12-17 21:38:16,10479
5712,2015-12-17 21:39:13,4263
5713,2015-12-17 21:39:13,4494
5714,2015-12-17 21:45:09,4263
5715,2015-12-17 21:45:09,4494
5716,2015-12-17 21:46:39,4263
5717,2015-12-17 21:46:39,4494
5718,2015-12-17 21:50:22,4263
5719,2015-12-17 21:50:23,4494
5720,2015-12-17 21:52:27,4263
5721,2015-12-17 21:52:28,4494
5722,2015-12-17 21:52:43,4263
5723,2015-12-17 21:52:43,4494
5724,2015-12-17 21:55:37,4263
5725,2015-12-17 21:55:37,4494
5726,2015-12-17 21:59:21,4263
5727,2015-12-17 21:59:21,4494
5728,2015-12-17 22:00:22,4263
5729,2015-12-17 22:00:22,4494
5730,2015-12-17 22:01:47,4263
5731,2015-12-17 22:01:47,4494
5732,2015-12-17 22:02:49,4263
5733,2015-12-17 22:02:50,4494
5734,2015-12-17 22:04:27,4263
5735,2015-12-17 22:04:27,4494
5736,2015-12-17 22:07:26,4263
5737,2015-12-17 22:07:26,4494
5738,2015-12-17 22:11:16,4263
5739,2015-12-17 22:11:17,4494
5740,2015-12-17 22:11:33,4263
5741,2015-12-17 22:11:33,4494
5742,2015-12-17 22:34:49,7991
5743,2015-12-17 22:34:51,4263
5744,2015-12-17 22:34:52,4494
5745,2015-12-17 22:35:35,10479
5746,2015-12-17 22:36:16,4263
5747,2015-12-17 22:36:16,4494
5748,2015-12-17 22:36:29,10479
5749,2015-12-17 22:36:52,4263
5750,2015-12-17 22:36:53,4494
5751,2015-12-17 22:40:57,4263
5752,2015-12-17 22:40:57,4494
5753,2015-12-17 22:43:56,4263
5754,2015-12-17 22:43:56,4494
5755,2015-12-17 22:47:51,4263
5756,2015-12-17 22:47:52,4494
5757,2015-12-17 22:50:25,4263
5758,2015-12-17 22:50:26,4494
5759,2015-12-17 22:50:43,4263
5760,2015-12-17 22:50:44,4494
5761,2015-12-17 22:57:01,10479
5762,2015-12-17 22:57:18,4263
5763,2015-12-17 22:57:18,4494
5764,2015-12-17 23:08:46,4263
5765,2015-12-17 23:08:46,4494
5766,2015-12-17 23:08:46,4263
5767,2015-12-17 23:14:10,4263
5768,2015-12-17 23:14:10,4494
5769,2015-12-17 23:18:16,4263
5770,2015-12-17 23:18:17,4494
5771,2015-12-17 23:22:11,4263
5772,2015-12-17 23:22:12,4494
5773,2015-12-17 23:26:59,10479
5774,2015-12-17 23:26:59,304
5775,2015-12-17 23:28:20,4263
5776,2015-12-17 23:28:21,4494
5777,2015-12-17 23:32:10,4263
5778,2015-12-17 23:32:10,4494
5779,2015-12-17 23:33:59,4263
5780,2015-12-17 23:33:59,4494
5781,2015-12-17 23:37:07,4263
5782,2015-12-17 23:37:07,4494
5783,2015-12-17 23:37:39,304
5784,2015-12-17 23:37:39,10439
5785,2015-12-17 23:44:24,4263
5786,2015-12-17 23:44:24,4494
5787,2015-12-17 23:48:18,10439
5788,2015-12-17 23:48:19,10439
5789,2015-12-17 23:48:30,235
5790,2015-12-18 00:01:54,4263
5791,2015-12-18 00:01:54,4494
5792,2015-12-18 00:14:31,4263
5793,2015-12-18 00:14:32,4494
5794,2015-12-18 00:22:36,4263
5795,2015-12-18 00:22:36,4494
5796,2015-12-18 00:27:35,4263
5797,2015-12-18 00:27:36,4494
5798,2015-12-18 00:31:32,233
5799,2015-12-18 00:31:33,10479
5800,2015-12-18 00:31:34,1397
5801,2015-12-18 00:31:34,10479
5802,2015-12-18 00:31:40,10479
5803,2015-12-18 00:32:16,4263
5804,2015-12-18 00:32:16,4494
5805,2015-12-18 00:33:30,4263
5806,2015-12-18 00:33:30,4494
5807,2015-12-18 00:34:27,4263
5808,2015-12-18 00:34:27,4494
5809,2015-12-18 00:36:15,4263
5810,2015-12-18 00:36:15,4494
5811,2015-12-18 00:36:51,4263
5812,2015-12-18 00:36:51,4494
5813,2015-12-18 00:37:00,304
5814,2015-12-18 00:37:00,10479
5815,2015-12-18 00:37:37,10466
5816,2015-12-18 00:46:25,10479
5817,2015-12-18 00:51:48,4263
5818,2015-12-18 00:51:49,4494
5819,2015-12-18 00:52:51,4263
5820,2015-12-18 00:52:51,4494
5821,2015-12-18 00:55:02,4263
5822,2015-12-18 00:55:02,4494
5823,2015-12-18 00:56:30,10426
5824,2015-12-18 00:56:30,167
5825,2015-12-18 01:03:20,4263
5826,2015-12-18 01:03:20,4494
5827,2015-12-18 01:04:45,10426
5828,2015-12-18 01:04:45,167
5829,2015-12-18 01:06:10,10439
5830,2015-12-18 01:20:38,4263
5831,2015-12-18 01:20:39,4494
5832,2015-12-18 01:23:15,4263
5833,2015-12-18 01:23:16,4494
5834,2015-12-18 01:37:12,4263
5835,2015-12-18 01:37:12,4494
5836,2015-12-18 02:40:22,88
5837,2015-12-18 02:42:07,88
5838,2015-12-18 02:42:35,88
5839,2015-12-18 02:49:08,4263
5840,2015-12-18 02:49:08,4494
5841,2015-12-18 02:49:19,4263
5842,2015-12-18 02:49:19,4494
5843,2015-12-18 02:50:50,4263
5844,2015-12-18 02:50:50,4494
5845,2015-12-18 02:56:11,4263
5846,2015-12-18 02:56:11,4494
5847,2015-12-18 02:56:57,4263
5848,2015-12-18 02:56:57,4494
5849,2015-12-18 03:01:01,4263
5850,2015-12-18 03:01:01,4494
5851,2015-12-18 03:05:40,4263
5852,2015-12-18 03:05:40,4494
5853,2015-12-18 03:15:13,142
5854,2015-12-18 03:15:13,4445
5855,2015-12-18 03:15:38,4267
5856,2015-12-18 03:15:39,4498
5857,2015-12-18 03:22:23,4263
5858,2015-12-18 03:22:23,4494
5859,2015-12-18 03:27:42,4263
5860,2015-12-18 03:27:42,4494
5861,2015-12-18 03:44:46,1169457
5862,2015-12-18 03:58:00,4263
5863,2015-12-18 03:58:01,4494
5864,2015-12-18 04:01:59,4263
5865,2015-12-18 04:02:00,4494
5866,2015-12-18 04:14:17,4263
5867,2015-12-18 04:14:18,4494
5868,2015-12-18 04:17:32,4263
5869,2015-12-18 04:17:32,4494
5870,2015-12-18 04:23:37,4263
5871,2015-12-18 04:23:37,4494
5872,2015-12-18 04:25:58,4263
5873,2015-12-18 04:25:59,4494
5874,2015-12-18 04:28:59,4263
5875,2015-12-18 04:28:59,4494
5876,2015-12-18 04:30:19,4263
5877,2015-12-18 04:30:19,4494
5878,2015-12-18 04:40:18,4263
5879,2015-12-18 04:40:18,4494
5880,2015-12-18 04:41:02,4263
5881,2015-12-18 04:41:02,4494
5882,2015-12-18 04:41:21,4263
5883,2015-12-18 04:41:21,4494
5884,2015-12-18 05:18:31,304
5885,2015-12-18 05:20:07,304
5886,2015-12-18 05:26:43,7936
5887,2015-12-18 05:34:33,4263
5888,2015-12-18 05:34:33,4494
5889,2015-12-18 05:35:48,4263
5890,2015-12-18 05:35:48,4494
5891,2015-12-18 05:35:59,4263
5892,2015-12-18 05:36:00,4494
5893,2015-12-18 05:48:34,4263
5894,2015-12-18 05:48:34,4494
5895,2015-12-18 06:05:28,4263
5896,2015-12-18 06:05:28,4494
5897,2015-12-18 06:25:04,4263
5898,2015-12-18 06:25:04,4494
5899,2015-12-18 06:35:22,4263
5900,2015-12-18 06:35:23,4494
5901,2015-12-18 06:36:44,304
5902,2015-12-18 06:36:44,304
5903,2015-12-18 06:39:35,4263
5904,2015-12-18 06:39:35,4494
5905,2015-12-18 06:42:18,4263
5906,2015-12-18 06:42:18,4494
5907,2015-12-18 07:07:43,4263
5908,2015-12-18 07:07:43,4494
5909,2015-12-18 07:08:13,4263
5910,2015-12-18 07:08:13,4494
5911,2015-12-18 07:08:34,4263
5912,2015-12-18 07:08:35,4494
5913,2015-12-18 07:10:55,4263
5914,2015-12-18 07:10:55,4494
5915,2015-12-18 07:12:13,4263
5916,2015-12-18 07:12:14,4494
5917,2015-12-18 07:16:31,4263
5918,2015-12-18 07:16:31,4494
5919,2015-12-18 07:25:33,4263
5920,2015-12-18 07:25:33,4494
5921,2015-12-18 07:26:10,4263
5922,2015-12-18 07:26:11,4494
5923,2015-12-18 07:26:19,4263
5924,2015-12-18 07:26:19,4494
5925,2015-12-18 07:34:04,4263
5926,2015-12-18 07:34:04,4494
5927,2015-12-18 07:36:49,4263
5928,2015-12-18 07:36:49,4494
5929,2015-12-18 07:39:41,4263
5930,2015-12-18 07:39:42,4494
5931,2015-12-18 07:47:46,4263
5932,2015-12-18 07:47:46,4494
5933,2015-12-18 07:47:54,4263
5934,2015-12-18 07:47:54,4494
5935,2015-12-18 07:49:48,4263
5936,2015-12-18 07:49:49,4494
5937,2015-12-18 07:52:33,4263
5938,2015-12-18 07:52:33,4494
5939,2015-12-18 07:52:51,4263
5940,2015-12-18 07:52:51,4494
5941,2015-12-18 07:54:10,4263
5942,2015-12-18 07:54:10,4494
5943,2015-12-18 07:56:16,4263
5944,2015-12-18 07:56:16,4494
5945,2015-12-18 08:06:53,4263
5946,2015-12-18 08:06:53,4494
5947,2015-12-18 08:08:27,4263
5948,2015-12-18 08:08:27,4494
5949,2015-12-18 08:10:46,4263
5950,2015-12-18 08:10:46,4494
5951,2015-12-18 08:12:29,4263
5952,2015-12-18 08:12:32,4494
5953,2015-12-18 08:17:45,4263
5954,2015-12-18 08:17:45,4494
5955,2015-12-18 08:19:32,4263
5956,2015-12-18 08:19:32,4494
5957,2015-12-18 08:24:34,4263
5958,2015-12-18 08:24:34,4494
5959,2015-12-18 08:25:38,4263
5960,2015-12-18 08:25:38,4494
5961,2015-12-18 08:27:26,4263
5962,2015-12-18 08:27:26,4494
5963,2015-12-18 08:30:41,4263
5964,2015-12-18 08:30:41,4494
5965,2015-12-18 08:31:05,4263
5966,2015-12-18 08:31:07,4494
5967,2015-12-18 08:34:10,4263
5968,2015-12-18 08:34:11,4494
5969,2015-12-18 08:36:44,4263
5970,2015-12-18 08:36:44,4494
5971,2015-12-18 08:37:53,4263
5972,2015-12-18 08:37:53,4494
5973,2015-12-18 08:40:34,4263
5974,2015-12-18 08:40:35,4494
5975,2015-12-18 08:41:41,4263
5976,2015-12-18 08:41:45,4494
5977,2015-12-18 08:48:12,4263
5978,2015-12-18 08:48:12,4494
5979,2015-12-18 08:48:29,4263
5980,2015-12-18 08:48:30,4494
5981,2015-12-18 08:48:47,4263
5982,2015-12-18 08:48:47,4494
5983,2015-12-18 08:52:53,4263
5984,2015-12-18 08:52:53,4494
5985,2015-12-18 08:58:32,4263
5986,2015-12-18 08:58:32,4494
5987,2015-12-18 09:00:58,4263
5988,2015-12-18 09:00:58,4494
5989,2015-12-18 09:02:14,10439
5990,2015-12-18 09:02:22,10439
5991,2015-12-18 09:02:26,4263
5992,2015-12-18 09:02:26,4494
5993,2015-12-18 09:14:59,4263
5994,2015-12-18 09:14:59,4494
5995,2015-12-18 09:17:59,4263
5996,2015-12-18 09:17:59,4494
5997,2015-12-18 09:22:43,4263
5998,2015-12-18 09:22:43,4494
5999,2015-12-18 09:25:17,4263
6000,2015-12-18 09:25:18,4494
6001,2015-12-18 09:25:53,4263
6002,2015-12-18 09:25:53,4494
6003,2015-12-18 09:26:06,4263
6004,2015-12-18 09:26:07,4494
6005,2015-12-18 09:29:23,4263
6006,2015-12-18 09:29:23,4494
6007,2015-12-18 09:30:34,4263
6008,2015-12-18 09:30:34,4494
6009,2015-12-18 09:30:36,4263
6010,2015-12-18 09:30:36,4494
6011,2015-12-18 09:35:21,4263
6012,2015-12-18 09:35:22,4494
6013,2015-12-18 09:39:05,4263
6014,2015-12-18 09:39:05,4494
6015,2015-12-18 09:43:37,4263
6016,2015-12-18 09:43:37,4494
6017,2015-12-18 09:43:42,4263
6018,2015-12-18 09:43:42,4494
6019,2015-12-18 09:44:28,4263
6020,2015-12-18 09:44:29,4494
6021,2015-12-18 09:48:29,4263
6022,2015-12-18 09:48:29,4494
6023,2015-12-18 09:50:25,4263
6024,2015-12-18 09:50:25,4494
6025,2015-12-18 09:51:49,4263
6026,2015-12-18 09:51:50,4494
6027,2015-12-18 09:59:48,4263
6028,2015-12-18 09:59:48,4494
6029,2015-12-18 10:03:58,4263
6030,2015-12-18 10:03:58,4494
6031,2015-12-18 10:06:18,10479
6032,2015-12-18 10:06:18,1725
6033,2015-12-18 10:06:18,1963
6034,2015-12-18 10:06:18,239
6035,2015-12-18 10:06:18,1457
6036,2015-12-18 10:06:18,1801
6037,2015-12-18 10:06:18,10004
6038,2015-12-18 10:06:19,3465
6039,2015-12-18 10:06:19,4890
6040,2015-12-18 10:06:20,33472
6041,2015-12-18 10:06:20,21490
6042,2015-12-18 10:06:20,74434
6043,2015-12-18 10:06:20,57339
6044,2015-12-18 10:06:20,369
6045,2015-12-18 10:06:21,43300
6046,2015-12-18 10:06:21,88161
6047,2015-12-18 10:06:21,62918
6048,2015-12-18 10:06:21,94861
6049,2015-12-18 10:06:21,87782
6050,2015-12-18 10:06:21,80637
6051,2015-12-18 10:06:21,65225
6052,2015-12-18 10:06:21,68977
6053,2015-12-18 10:06:21,43586
6054,2015-12-18 10:06:22,39683
6055,2015-12-18 10:06:22,77796
6056,2015-12-18 10:06:23,5017
6057,2015-12-18 10:06:23,69
6058,2015-12-18 10:06:23,83
6059,2015-12-18 10:06:24,329961
6060,2015-12-18 10:06:25,55303
6061,2015-12-18 10:06:26,217
6062,2015-12-18 10:06:34,4263
6063,2015-12-18 10:06:34,4494
6064,2015-12-18 10:07:56,4263
6065,2015-12-18 10:07:56,4494
6066,2015-12-18 10:10:47,4263
6067,2015-12-18 10:10:47,4494
6068,2015-12-18 10:13:23,4263
6069,2015-12-18 10:13:23,4494
6070,2015-12-18 10:21:20,4263
6071,2015-12-18 10:21:20,4494
6072,2015-12-18 10:26:28,142
6073,2015-12-18 10:26:28,4445
6074,2015-12-18 10:29:47,4263
6075,2015-12-18 10:29:48,4494
6076,2015-12-18 10:35:46,10479
6077,2015-12-18 10:44:16,4263
6078,2015-12-18 10:44:16,4494
6079,2015-12-18 10:55:06,4263
6080,2015-12-18 10:55:07,4494
6081,2015-12-18 10:56:10,4263
6082,2015-12-18 10:56:10,4494
6083,2015-12-18 10:56:48,4263
6084,2015-12-18 10:56:48,4494
6085,2015-12-18 10:58:04,10479
6086,2015-12-18 10:58:04,10004
6087,2015-12-18 10:58:04,1725
6088,2015-12-18 10:58:04,1801
6089,2015-12-18 10:58:04,1963
6090,2015-12-18 10:58:04,239
6091,2015-12-18 10:58:04,74434
6092,2015-12-18 10:58:04,3465
6093,2015-12-18 10:58:04,33472
6094,2015-12-18 10:58:04,4890
6095,2015-12-18 10:58:04,1457
6096,2015-12-18 10:58:04,88161
6097,2015-12-18 10:58:05,80637
6098,2015-12-18 10:58:05,87782
6099,2015-12-18 10:58:05,62918
6100,2015-12-18 10:58:05,77796
6101,2015-12-18 10:58:05,369
6102,2015-12-18 10:58:05,43586
6103,2015-12-18 10:58:05,55303
6104,2015-12-18 10:58:05,94861
6105,2015-12-18 10:58:05,43300
6106,2015-12-18 10:58:06,68977
6107,2015-12-18 10:58:06,57339
6108,2015-12-18 10:58:06,21490
6109,2015-12-18 10:58:06,39683
6110,2015-12-18 10:58:06,5017
6111,2015-12-18 10:58:06,69
6112,2015-12-18 10:58:06,65225
6113,2015-12-18 10:58:06,83
6114,2015-12-18 10:58:06,329961
6115,2015-12-18 10:58:06,217
6116,2015-12-18 10:58:22,7936
6117,2015-12-18 10:58:22,0
6118,2015-12-18 10:58:23,0
6119,2015-12-18 10:58:23,0
6120,2015-12-18 10:58:23,0
6121,2015-12-18 10:58:23,0
6122,2015-12-18 10:58:23,0
6123,2015-12-18 10:58:23,239
6124,2015-12-18 10:58:23,0
6125,2015-12-18 10:58:23,0
6126,2015-12-18 10:58:23,0
6127,2015-12-18 10:58:23,0
6128,2015-12-18 10:58:23,0
6129,2015-12-18 10:58:23,0
6130,2015-12-18 10:58:23,0
6131,2015-12-18 10:58:23,0
6132,2015-12-18 10:58:23,0
6133,2015-12-18 10:58:23,0
6134,2015-12-18 10:58:23,0
6135,2015-12-18 10:58:23,80510
6136,2015-12-18 10:58:24,0
6137,2015-12-18 10:58:24,0
6138,2015-12-18 10:58:24,0
6139,2015-12-18 10:58:24,217
6140,2015-12-18 10:59:21,4263
6141,2015-12-18 10:59:21,4494
6142,2015-12-18 11:00:25,4263
6143,2015-12-18 11:00:26,4494
6144,2015-12-18 11:01:29,4263
6145,2015-12-18 11:01:30,4494
6146,2015-12-18 11:05:51,4263
6147,2015-12-18 11:05:51,4494
6148,2015-12-18 11:08:05,4263
6149,2015-12-18 11:08:05,4494
6150,2015-12-18 11:08:07,4263
6151,2015-12-18 11:08:08,4494
6152,2015-12-18 11:11:23,4263
6153,2015-12-18 11:11:23,4494
6154,2015-12-18 11:11:34,10479
6155,2015-12-18 11:11:34,1963
6156,2015-12-18 11:11:34,1801
6157,2015-12-18 11:11:34,4890
6158,2015-12-18 11:11:34,1457
6159,2015-12-18 11:11:34,10004
6160,2015-12-18 11:11:34,239
6161,2015-12-18 11:11:34,1725
6162,2015-12-18 11:11:34,3465
6163,2015-12-18 11:11:34,33472
6164,2015-12-18 11:11:34,74434
6165,2015-12-18 11:14:42,4263
6166,2015-12-18 11:14:43,4494
6167,2015-12-18 11:18:42,4263
6168,2015-12-18 11:18:42,4494
6169,2015-12-18 11:19:35,4263
6170,2015-12-18 11:19:35,4494
6171,2015-12-18 11:21:18,4263
6172,2015-12-18 11:21:19,4494
6173,2015-12-18 11:26:34,4263
6174,2015-12-18 11:26:34,4494
6175,2015-12-18 11:27:55,4263
6176,2015-12-18 11:27:56,4494
6177,2015-12-18 11:28:40,4263
6178,2015-12-18 11:28:41,4494
6179,2015-12-18 11:31:11,4263
6180,2015-12-18 11:31:12,4494
6181,2015-12-18 11:35:20,4263
6182,2015-12-18 11:35:21,4494
6183,2015-12-18 11:38:50,4263
6184,2015-12-18 11:38:50,4494
6185,2015-12-18 11:43:56,4263
6186,2015-12-18 11:43:56,4494
6187,2015-12-18 11:44:26,10439
6188,2015-12-18 11:44:27,10439
6189,2015-12-18 11:45:04,4250
6190,2015-12-18 11:45:04,4481
6191,2015-12-18 11:45:10,235
6192,2015-12-18 11:54:23,4263
6193,2015-12-18 11:54:23,4494
6194,2015-12-18 11:59:10,4263
6195,2015-12-18 11:59:10,4494
6196,2015-12-18 11:59:42,4263
6197,2015-12-18 11:59:42,4494
6198,2015-12-18 12:00:43,4263
6199,2015-12-18 12:00:49,4494
6200,2015-12-18 12:02:21,4263
6201,2015-12-18 12:02:21,4494
6202,2015-12-18 12:04:59,4263
6203,2015-12-18 12:05:00,4494
6204,2015-12-18 12:12:08,4263
6205,2015-12-18 12:12:08,4494
6206,2015-12-18 12:14:33,4263
6207,2015-12-18 12:14:33,4494
6208,2015-12-18 12:18:40,4263
6209,2015-12-18 12:18:40,4494
6210,2015-12-18 12:21:16,4263
6211,2015-12-18 12:21:16,4494
6212,2015-12-18 12:24:32,4263
6213,2015-12-18 12:24:32,4494
6214,2015-12-18 12:26:27,4263
6215,2015-12-18 12:26:28,4494
6216,2015-12-18 12:27:05,4263
6217,2015-12-18 12:27:05,4494
6218,2015-12-18 12:28:26,4263
6219,2015-12-18 12:28:26,4494
6220,2015-12-18 12:29:35,4263
6221,2015-12-18 12:29:35,4494
6222,2015-12-18 12:31:07,4263
6223,2015-12-18 12:31:08,4494
6224,2015-12-18 12:32:44,4263
6225,2015-12-18 12:32:44,4494
6226,2015-12-18 12:33:41,4263
6227,2015-12-18 12:33:41,4494
6228,2015-12-18 12:34:35,4250
6229,2015-12-18 12:34:35,4481
6230,2015-12-18 12:39:23,4263
6231,2015-12-18 12:39:23,4494
6232,2015-12-18 12:42:07,4263
6233,2015-12-18 12:42:07,4494
6234,2015-12-18 12:42:16,10439
6235,2015-12-18 12:44:10,32583
6236,2015-12-18 12:44:10,1159
6237,2015-12-18 12:44:10,15063
6238,2015-12-18 12:44:10,0
6239,2015-12-18 12:44:10,0
6240,2015-12-18 12:44:10,239
6241,2015-12-18 12:44:10,0
6242,2015-12-18 12:44:10,10588
6243,2015-12-18 12:44:10,27272
6244,2015-12-18 12:44:10,0
6245,2015-12-18 12:44:10,0
6246,2015-12-18 12:44:10,0
6247,2015-12-18 12:44:10,0
6248,2015-12-18 12:44:10,0
6249,2015-12-18 12:44:10,0
6250,2015-12-18 12:44:10,0
6251,2015-12-18 12:44:10,0
6252,2015-12-18 12:44:10,0
6253,2015-12-18 12:44:10,0
6254,2015-12-18 12:44:10,0
6255,2015-12-18 12:44:11,0
6256,2015-12-18 12:44:11,3555
6257,2015-12-18 12:44:11,0
6258,2015-12-18 12:44:11,4431
6259,2015-12-18 12:44:11,1552
6260,2015-12-18 12:44:11,2901
6261,2015-12-18 12:44:11,605
6262,2015-12-18 12:44:11,5401
6263,2015-12-18 12:44:12,5649
6264,2015-12-18 12:44:12,5126
6265,2015-12-18 12:44:12,4726
6266,2015-12-18 12:44:12,4320
6267,2015-12-18 12:44:12,4451
6268,2015-12-18 12:44:12,5537
6269,2015-12-18 12:44:12,4265
6270,2015-12-18 12:44:12,5095
6271,2015-12-18 12:44:12,4084
6272,2015-12-18 12:44:12,4758
6273,2015-12-18 12:44:12,5062
6274,2015-12-18 12:44:12,5840
6275,2015-12-18 12:44:12,4268
6276,2015-12-18 12:44:12,3830
6277,2015-12-18 12:44:12,5236
6278,2015-12-18 12:44:12,4064
6279,2015-12-18 12:44:12,3875
6280,2015-12-18 12:44:12,4264
6281,2015-12-18 12:44:12,3495
6282,2015-12-18 12:44:12,2337
6283,2015-12-18 12:44:12,8324
6284,2015-12-18 12:44:12,0
6285,2015-12-18 12:44:12,211
6286,2015-12-18 12:44:12,155
6287,2015-12-18 12:44:12,255
6288,2015-12-18 12:44:12,0
6289,2015-12-18 12:44:12,237
6290,2015-12-18 12:44:12,174
6291,2015-12-18 12:44:12,3208
6292,2015-12-18 12:44:12,248
6293,2015-12-18 12:44:21,7991
6294,2015-12-18 12:44:21,239
6295,2015-12-18 12:44:21,0
6296,2015-12-18 12:44:21,0
6297,2015-12-18 12:44:21,0
6298,2015-12-18 12:44:21,0
6299,2015-12-18 12:44:21,0
6300,2015-12-18 12:44:21,0
6301,2015-12-18 12:44:21,0
6302,2015-12-18 12:44:21,0
6303,2015-12-18 12:44:21,0
6304,2015-12-18 12:44:21,0
6305,2015-12-18 12:44:21,0
6306,2015-12-18 12:44:21,0
6307,2015-12-18 12:44:21,0
6308,2015-12-18 12:44:21,0
